Lp,Alternatives,Correlation,Methods
11250,50,0.3642256902761104,DARIA-VIKOR/AVG VIKOR
11251,50,0.8745116870277523,AVG TOPSIS/AVG VIKOR
11252,100,0.8863931937748231,DARIA-TOPSIS/DARIA-VIKOR
11253,100,0.1906423909717705,DARIA-TOPSIS/AVG TOPSIS
11254,100,0.12108343507618091,DARIA-VIKOR/AVG VIKOR
11255,100,0.9214633146482966,AVG TOPSIS/AVG VIKOR
11256,200,0.8393490061132125,DARIA-TOPSIS/DARIA-VIKOR
11257,200,0.2677485593856265,DARIA-TOPSIS/AVG TOPSIS
11258,200,0.12911210839972487,DARIA-VIKOR/AVG VIKOR
11259,200,0.9224885920655479,AVG TOPSIS/AVG VIKOR
11260,10,0.9107438016528926,DARIA-TOPSIS/DARIA-VIKOR
11261,10,0.7741046831955922,DARIA-TOPSIS/AVG TOPSIS
11262,10,0.7278236914600551,DARIA-VIKOR/AVG VIKOR
11263,10,0.8501377410468319,AVG TOPSIS/AVG VIKOR
11264,30,0.7818364491011518,DARIA-TOPSIS/DARIA-VIKOR
11265,30,0.1336179984929492,DARIA-TOPSIS/AVG TOPSIS
11266,30,0.2639133086942481,DARIA-VIKOR/AVG VIKOR
11267,30,0.8769098281244393,AVG TOPSIS/AVG VIKOR
11268,50,0.8015149589247463,DARIA-TOPSIS/DARIA-VIKOR
11269,50,0.2383362756867453,DARIA-TOPSIS/AVG TOPSIS
11270,50,0.14072923286961847,DARIA-VIKOR/AVG VIKOR
11271,50,0.9432450627309747,AVG TOPSIS/AVG VIKOR
11272,100,0.7842704666506255,DARIA-TOPSIS/DARIA-VIKOR
11273,100,0.40274803717995566,DARIA-TOPSIS/AVG TOPSIS
11274,100,0.24003873654692198,DARIA-VIKOR/AVG VIKOR
11275,100,0.8975406451536243,AVG TOPSIS/AVG VIKOR
11276,200,0.8492819559294953,DARIA-TOPSIS/DARIA-VIKOR
11277,200,0.23385215227395606,DARIA-TOPSIS/AVG TOPSIS
11278,200,0.21028985426128188,DARIA-VIKOR/AVG VIKOR
11279,200,0.8864678258747514,AVG TOPSIS/AVG VIKOR
11280,10,0.5008264462809917,DARIA-TOPSIS/DARIA-VIKOR
11281,10,0.4104683195592287,DARIA-TOPSIS/AVG TOPSIS
11282,10,0.23966942148760328,DARIA-VIKOR/AVG VIKOR
11283,10,0.7884297520661157,AVG TOPSIS/AVG VIKOR
11284,30,0.7015752269546809,DARIA-TOPSIS/DARIA-VIKOR
11285,30,0.24575693422799527,DARIA-TOPSIS/AVG TOPSIS
11286,30,0.0066382001507050425,DARIA-VIKOR/AVG VIKOR
11287,30,0.9085722487351537,AVG TOPSIS/AVG VIKOR
11288,50,0.7450519031141869,DARIA-TOPSIS/DARIA-VIKOR
11289,50,0.08118164913024029,DARIA-TOPSIS/AVG TOPSIS
11290,50,0.1327787585622484,DARIA-VIKOR/AVG VIKOR
11291,50,0.9374846409151896,AVG TOPSIS/AVG VIKOR
11292,100,0.8112766128097958,DARIA-TOPSIS/DARIA-VIKOR
11293,100,0.03915219244696744,DARIA-TOPSIS/AVG TOPSIS
11294,100,0.013106142297398038,DARIA-VIKOR/AVG VIKOR
11295,100,0.8922964771724697,AVG TOPSIS/AVG VIKOR
11296,200,0.8243859081551665,DARIA-TOPSIS/DARIA-VIKOR
11297,200,0.29249471535295846,DARIA-TOPSIS/AVG TOPSIS
11298,200,0.23712436840771767,DARIA-VIKOR/AVG VIKOR
11299,200,0.8685764457544274,AVG TOPSIS/AVG VIKOR
11300,10,0.7619834710743801,DARIA-TOPSIS/DARIA-VIKOR
11301,10,0.5526170798898071,DARIA-TOPSIS/AVG TOPSIS
11302,10,0.20440771349862263,DARIA-VIKOR/AVG VIKOR
11303,10,0.9382920110192837,AVG TOPSIS/AVG VIKOR
11304,30,0.8378556819405074,DARIA-TOPSIS/DARIA-VIKOR
11305,30,0.1140837489683878,DARIA-TOPSIS/AVG TOPSIS
11306,30,0.25700958053751477,DARIA-VIKOR/AVG VIKOR
11307,30,0.9452151135670458,AVG TOPSIS/AVG VIKOR
11308,50,0.8833604029847233,DARIA-TOPSIS/DARIA-VIKOR
11309,50,0.21239272179460023,DARIA-TOPSIS/AVG TOPSIS
11310,50,0.23946613939693528,DARIA-VIKOR/AVG VIKOR
11311,50,0.9380872348939576,AVG TOPSIS/AVG VIKOR
11312,100,0.8296006630366006,DARIA-TOPSIS/DARIA-VIKOR
11313,100,0.3422463038383047,DARIA-TOPSIS/AVG TOPSIS
11314,100,0.23241524152415238,DARIA-VIKOR/AVG VIKOR
11315,100,0.8858698939200851,AVG TOPSIS/AVG VIKOR
11316,200,0.818280337605455,DARIA-TOPSIS/DARIA-VIKOR
11317,200,0.16717767197911293,DARIA-TOPSIS/AVG TOPSIS
11318,200,0.21579840988562027,DARIA-VIKOR/AVG VIKOR
11319,200,0.8487160984994774,AVG TOPSIS/AVG VIKOR
11320,10,0.9371900826446281,DARIA-TOPSIS/DARIA-VIKOR
11321,10,0.21652892561983472,DARIA-TOPSIS/AVG TOPSIS
11322,10,0.6011019283746557,DARIA-VIKOR/AVG VIKOR
11323,10,0.884297520661157,AVG TOPSIS/AVG VIKOR
11324,30,0.8559115863504252,DARIA-TOPSIS/DARIA-VIKOR
11325,30,0.018206609494420323,DARIA-TOPSIS/AVG TOPSIS
11326,30,0.01237934622699055,DARIA-VIKOR/AVG VIKOR
11327,30,0.8455488176827299,AVG TOPSIS/AVG VIKOR
11328,50,0.8406101264035026,DARIA-TOPSIS/DARIA-VIKOR
11329,50,0.26998564131534963,DARIA-TOPSIS/AVG TOPSIS
11330,50,0.1900007061648189,DARIA-VIKOR/AVG VIKOR
11331,50,0.9200602593978768,AVG TOPSIS/AVG VIKOR
11332,100,0.8388259023922194,DARIA-TOPSIS/DARIA-VIKOR
11333,100,0.20520733261444957,DARIA-TOPSIS/AVG TOPSIS
11334,100,0.19015972884417154,DARIA-VIKOR/AVG VIKOR
11335,100,0.8661083138016772,AVG TOPSIS/AVG VIKOR
11336,200,0.8678529575179678,DARIA-TOPSIS/DARIA-VIKOR
11337,200,0.1555870837069434,DARIA-TOPSIS/AVG TOPSIS
11338,200,0.07163514908768243,DARIA-VIKOR/AVG VIKOR
11339,200,0.8646079360939247,AVG TOPSIS/AVG VIKOR
11340,10,0.9393939393939394,DARIA-TOPSIS/DARIA-VIKOR
11341,10,0.4115702479338843,DARIA-TOPSIS/AVG TOPSIS
11342,10,0.4622589531680441,DARIA-VIKOR/AVG VIKOR
11343,10,0.9239669421487603,AVG TOPSIS/AVG VIKOR
11344,30,0.9200114822921526,DARIA-TOPSIS/DARIA-VIKOR
11345,30,0.303670745272525,DARIA-TOPSIS/AVG TOPSIS
11346,30,0.2882127094621264,DARIA-VIKOR/AVG VIKOR
11347,30,0.9471671032329829,AVG TOPSIS/AVG VIKOR
11348,50,0.8664858884730363,DARIA-TOPSIS/DARIA-VIKOR
11349,50,0.35185744886189774,DARIA-TOPSIS/AVG TOPSIS
11350,50,0.21492926582397665,DARIA-VIKOR/AVG VIKOR
11351,50,0.9022988018736906,AVG TOPSIS/AVG VIKOR
11352,100,0.8716239940825765,DARIA-TOPSIS/DARIA-VIKOR
11353,100,0.0904276170191276,DARIA-TOPSIS/AVG TOPSIS
11354,100,0.22427438783482312,DARIA-VIKOR/AVG VIKOR
11355,100,0.9146650506634821,AVG TOPSIS/AVG VIKOR
11356,200,0.808227959430329,DARIA-TOPSIS/DARIA-VIKOR
11357,200,0.2054730099595774,DARIA-TOPSIS/AVG TOPSIS
11358,200,0.18688020931866578,DARIA-VIKOR/AVG VIKOR
11359,200,0.905705963544611,AVG TOPSIS/AVG VIKOR
11360,10,0.11515151515151512,DARIA-TOPSIS/DARIA-VIKOR
11361,10,0.1955922865013774,DARIA-TOPSIS/AVG TOPSIS
11362,10,0.371900826446281,DARIA-VIKOR/AVG VIKOR
11363,10,0.9404958677685951,AVG TOPSIS/AVG VIKOR
11364,30,0.8188955470235746,DARIA-TOPSIS/DARIA-VIKOR
11365,30,0.5079407226667624,DARIA-TOPSIS/AVG TOPSIS
11366,30,0.37211955936703867,DARIA-VIKOR/AVG VIKOR
11367,30,0.9614625569629337,AVG TOPSIS/AVG VIKOR
11368,50,0.8726172822070004,DARIA-TOPSIS/DARIA-VIKOR
11369,50,0.15009015370854228,DARIA-TOPSIS/AVG TOPSIS
11370,50,-0.022261139750017644,DARIA-VIKOR/AVG VIKOR
11371,50,0.9190170185721347,AVG TOPSIS/AVG VIKOR
11372,100,0.8203983566673498,DARIA-TOPSIS/DARIA-VIKOR
11373,100,0.28550451084712436,DARIA-TOPSIS/AVG TOPSIS
11374,100,0.21339179462500701,DARIA-VIKOR/AVG VIKOR
11375,100,0.9185196935535138,AVG TOPSIS/AVG VIKOR
11376,200,0.8352146191714495,DARIA-TOPSIS/DARIA-VIKOR
11377,200,0.2566346173579712,DARIA-TOPSIS/AVG TOPSIS
11378,200,0.2867493254495541,DARIA-VIKOR/AVG VIKOR
11379,200,0.8793920146511125,AVG TOPSIS/AVG VIKOR
11380,10,0.8809917355371901,DARIA-TOPSIS/DARIA-VIKOR
11381,10,0.43471074380165287,DARIA-TOPSIS/AVG TOPSIS
11382,10,0.4809917355371901,DARIA-VIKOR/AVG VIKOR
11383,10,0.7366391184573002,AVG TOPSIS/AVG VIKOR
11384,30,0.8747281926154509,DARIA-TOPSIS/DARIA-VIKOR
11385,30,0.014704510387886227,DARIA-TOPSIS/AVG TOPSIS
11386,30,-0.1888765294771968,DARIA-VIKOR/AVG VIKOR
11387,30,0.8718289138469267,AVG TOPSIS/AVG VIKOR
11388,50,0.8412221359131888,DARIA-TOPSIS/DARIA-VIKOR
11389,50,0.19787773933102648,DARIA-TOPSIS/AVG TOPSIS
11390,50,0.23437986959489676,DARIA-VIKOR/AVG VIKOR
11391,50,0.9441640185485959,AVG TOPSIS/AVG VIKOR
11392,100,0.7585697183579744,DARIA-TOPSIS/DARIA-VIKOR
11393,100,0.3325021611071999,DARIA-TOPSIS/AVG TOPSIS
11394,100,0.3291163967881937,DARIA-VIKOR/AVG VIKOR
11395,100,0.8627114988726595,AVG TOPSIS/AVG VIKOR
11396,200,0.8211033559421075,DARIA-TOPSIS/DARIA-VIKOR
11397,200,0.20575728572318785,DARIA-TOPSIS/AVG TOPSIS
11398,200,0.23542410202046093,DARIA-VIKOR/AVG VIKOR
11399,200,0.8658685123844514,AVG TOPSIS/AVG VIKOR
11400,10,0.9327823691460055,DARIA-TOPSIS/DARIA-VIKOR
11401,10,0.49090909090909096,DARIA-TOPSIS/AVG TOPSIS
11402,10,0.46556473829201106,DARIA-VIKOR/AVG VIKOR
11403,10,0.9735537190082645,AVG TOPSIS/AVG VIKOR
11404,30,0.8867271879148875,DARIA-TOPSIS/DARIA-VIKOR
11405,30,0.23085866016003442,DARIA-TOPSIS/AVG TOPSIS
11406,30,0.11465786357601637,DARIA-VIKOR/AVG VIKOR
11407,30,0.9131508127309914,AVG TOPSIS/AVG VIKOR
11408,50,0.8553473153967469,DARIA-TOPSIS/DARIA-VIKOR
11409,50,0.21794788503636753,DARIA-TOPSIS/AVG TOPSIS
11410,50,0.17070451710095802,DARIA-VIKOR/AVG VIKOR
11411,50,0.8599533931219546,AVG TOPSIS/AVG VIKOR
11412,100,0.7598418455706957,DARIA-TOPSIS/DARIA-VIKOR
11413,100,0.17989050390187533,DARIA-TOPSIS/AVG TOPSIS
11414,100,0.17403094764922034,DARIA-VIKOR/AVG VIKOR
11415,100,0.9284237730703764,AVG TOPSIS/AVG VIKOR
11416,200,0.8100303701622391,DARIA-TOPSIS/DARIA-VIKOR
11417,200,0.2667207650340512,DARIA-TOPSIS/AVG TOPSIS
11418,200,0.16511575475954066,DARIA-VIKOR/AVG VIKOR
11419,200,0.9063814207295481,AVG TOPSIS/AVG VIKOR
11420,10,0.8754820936639118,DARIA-TOPSIS/DARIA-VIKOR
11421,10,0.2341597796143251,DARIA-TOPSIS/AVG TOPSIS
11422,10,0.06887052341597799,DARIA-VIKOR/AVG VIKOR
11423,10,0.9008264462809917,AVG TOPSIS/AVG VIKOR
11424,30,0.8167426172449676,DARIA-TOPSIS/DARIA-VIKOR
11425,30,0.3442750008970541,DARIA-TOPSIS/AVG TOPSIS
11426,30,0.3187986651835373,DARIA-VIKOR/AVG VIKOR
11427,30,0.9086440130611073,AVG TOPSIS/AVG VIKOR
11428,50,0.7996845797142387,DARIA-TOPSIS/DARIA-VIKOR
11429,50,0.09218087234893957,DARIA-TOPSIS/AVG TOPSIS
11430,50,0.16854271120212794,DARIA-VIKOR/AVG VIKOR
11431,50,0.9228698538238825,AVG TOPSIS/AVG VIKOR
11432,100,0.8008899899890979,DARIA-TOPSIS/DARIA-VIKOR
11433,100,0.1381997605701164,DARIA-TOPSIS/AVG TOPSIS
11434,100,0.024474011757611436,DARIA-VIKOR/AVG VIKOR
11435,100,0.8447808741270166,AVG TOPSIS/AVG VIKOR
11436,200,0.8729003672853015,DARIA-TOPSIS/DARIA-VIKOR
11437,200,0.19049731467167275,DARIA-TOPSIS/AVG TOPSIS
11438,200,0.20398720415771587,DARIA-VIKOR/AVG VIKOR
11439,200,0.8999059006325905,AVG TOPSIS/AVG VIKOR
11440,10,0.6308539944903582,DARIA-TOPSIS/DARIA-VIKOR
11441,10,-0.2727272727272727,DARIA-TOPSIS/AVG TOPSIS
11442,10,0.08760330578512399,DARIA-VIKOR/AVG VIKOR
11443,10,0.9019283746556473,AVG TOPSIS/AVG VIKOR
11444,30,0.8987261832143242,DARIA-TOPSIS/DARIA-VIKOR
11445,30,0.13691915748681327,DARIA-TOPSIS/AVG TOPSIS
11446,30,0.2787254655710646,DARIA-VIKOR/AVG VIKOR
11447,30,0.9078976640711902,AVG TOPSIS/AVG VIKOR
11448,50,0.8974516865569757,DARIA-TOPSIS/DARIA-VIKOR
11449,50,0.012813596026646001,DARIA-TOPSIS/AVG TOPSIS
11450,50,0.07725348963114653,DARIA-VIKOR/AVG VIKOR
11451,50,0.9219885601299344,AVG TOPSIS/AVG VIKOR
11452,100,0.8631768127307781,DARIA-TOPSIS/DARIA-VIKOR
11453,100,0.18406680271987597,DARIA-TOPSIS/AVG TOPSIS
11454,100,0.12638392552126498,DARIA-VIKOR/AVG VIKOR
11455,100,0.8613828115484816,AVG TOPSIS/AVG VIKOR
11456,200,0.8513621870397506,DARIA-TOPSIS/DARIA-VIKOR
11457,200,0.21456499845331956,DARIA-TOPSIS/AVG TOPSIS
11458,200,0.1875171953925714,DARIA-VIKOR/AVG VIKOR
11459,200,0.9155257015753752,AVG TOPSIS/AVG VIKOR
11460,10,0.9261707988980716,DARIA-TOPSIS/DARIA-VIKOR
11461,10,0.7377410468319558,DARIA-TOPSIS/AVG TOPSIS
11462,10,0.6033057851239669,DARIA-VIKOR/AVG VIKOR
11463,10,0.8787878787878788,AVG TOPSIS/AVG VIKOR
11464,30,0.8573612257346873,DARIA-TOPSIS/DARIA-VIKOR
11465,30,0.1373497434425347,DARIA-TOPSIS/AVG TOPSIS
11466,30,0.1420861889554702,DARIA-VIKOR/AVG VIKOR
11467,30,0.8570167569701101,AVG TOPSIS/AVG VIKOR
11468,50,0.8016844384812749,DARIA-TOPSIS/DARIA-VIKOR
11469,50,0.21258856483769983,DARIA-TOPSIS/AVG TOPSIS
11470,50,0.14629192853612039,DARIA-VIKOR/AVG VIKOR
11471,50,0.8808031447873267,AVG TOPSIS/AVG VIKOR
11472,100,0.787756280578553,DARIA-TOPSIS/DARIA-VIKOR
11473,100,0.28938826555922914,DARIA-TOPSIS/AVG TOPSIS
11474,100,0.2542709716516206,DARIA-VIKOR/AVG VIKOR
11475,100,0.9229721387980382,AVG TOPSIS/AVG VIKOR
11476,200,0.8471968814145727,DARIA-TOPSIS/DARIA-VIKOR
11477,200,0.19907376042610025,DARIA-TOPSIS/AVG TOPSIS
11478,200,0.2386354882752666,DARIA-VIKOR/AVG VIKOR
11479,200,0.8767458290934885,AVG TOPSIS/AVG VIKOR
11480,10,0.8314049586776859,DARIA-TOPSIS/DARIA-VIKOR
11481,10,-0.06336088154269981,DARIA-TOPSIS/AVG TOPSIS
11482,10,0.05785123966942152,DARIA-VIKOR/AVG VIKOR
11483,10,0.9382920110192837,AVG TOPSIS/AVG VIKOR
11484,30,0.8566435824751516,DARIA-TOPSIS/DARIA-VIKOR
11485,30,0.5377803293982562,DARIA-TOPSIS/AVG TOPSIS
11486,30,0.5199684236965805,DARIA-VIKOR/AVG VIKOR
11487,30,0.8470845742581363,AVG TOPSIS/AVG VIKOR
11488,50,0.8961184473789516,DARIA-TOPSIS/DARIA-VIKOR
11489,50,0.03211920062142504,DARIA-TOPSIS/AVG TOPSIS
11490,50,0.08085398865428528,DARIA-VIKOR/AVG VIKOR
11491,50,0.8569856177765224,AVG TOPSIS/AVG VIKOR
11492,100,0.8423418975560922,DARIA-TOPSIS/DARIA-VIKOR
11493,100,0.12807930297980297,DARIA-TOPSIS/AVG TOPSIS
11494,100,0.054419263708549104,DARIA-VIKOR/AVG VIKOR
11495,100,0.9275026512552246,AVG TOPSIS/AVG VIKOR
11496,200,0.792055271531042,DARIA-TOPSIS/DARIA-VIKOR
11497,200,0.2410294511094121,DARIA-TOPSIS/AVG TOPSIS
11498,200,0.16634806914948996,DARIA-VIKOR/AVG VIKOR
11499,200,0.8681422035550889,AVG TOPSIS/AVG VIKOR
11500,10,0.8644628099173554,DARIA-TOPSIS/DARIA-VIKOR
11501,10,0.000550964187327807,DARIA-TOPSIS/AVG TOPSIS
11502,10,-0.07107438016528933,DARIA-VIKOR/AVG VIKOR
11503,10,0.8776859504132232,AVG TOPSIS/AVG VIKOR
11504,30,0.9304603681509922,DARIA-TOPSIS/DARIA-VIKOR
11505,30,0.2053679715813269,DARIA-TOPSIS/AVG TOPSIS
11506,30,0.19019699307474258,DARIA-VIKOR/AVG VIKOR
11507,30,0.9412250170440274,AVG TOPSIS/AVG VIKOR
11508,50,0.9190320834216039,DARIA-TOPSIS/DARIA-VIKOR
11509,50,0.10895181602052584,DARIA-TOPSIS/AVG TOPSIS
11510,50,0.012717557611279795,DARIA-VIKOR/AVG VIKOR
11511,50,0.8568632158745851,AVG TOPSIS/AVG VIKOR
11512,100,0.7520427290253777,DARIA-TOPSIS/DARIA-VIKOR
11513,100,0.26590381810458275,DARIA-TOPSIS/AVG TOPSIS
11514,100,0.1831036172924223,DARIA-VIKOR/AVG VIKOR
11515,100,0.8507963271574682,AVG TOPSIS/AVG VIKOR
11516,200,0.7884148446994756,DARIA-TOPSIS/DARIA-VIKOR
11517,200,0.3117489802916714,DARIA-TOPSIS/AVG TOPSIS
11518,200,0.18361159028975726,DARIA-VIKOR/AVG VIKOR
11519,200,0.9164229702757494,AVG TOPSIS/AVG VIKOR
11520,10,0.8765840220385674,DARIA-TOPSIS/DARIA-VIKOR
11521,10,-0.315702479338843,DARIA-TOPSIS/AVG TOPSIS
11522,10,-0.26831955922865003,DARIA-VIKOR/AVG VIKOR
11523,10,0.9360881542699725,AVG TOPSIS/AVG VIKOR
11524,30,0.7729089669525279,DARIA-TOPSIS/DARIA-VIKOR
11525,30,0.07838817323908287,DARIA-TOPSIS/AVG TOPSIS
11526,30,0.02146470989271232,DARIA-VIKOR/AVG VIKOR
11527,30,0.8298467831640891,AVG TOPSIS/AVG VIKOR
11528,50,0.8735418873431726,DARIA-TOPSIS/DARIA-VIKOR
11529,50,0.3852110255867053,DARIA-TOPSIS/AVG TOPSIS
11530,50,0.3628660876115152,DARIA-VIKOR/AVG VIKOR
11531,50,0.928880728762093,AVG TOPSIS/AVG VIKOR
11532,100,0.8039001523914768,DARIA-TOPSIS/DARIA-VIKOR
11533,100,0.23426770399812258,DARIA-TOPSIS/AVG TOPSIS
11534,100,0.3043133620292723,DARIA-VIKOR/AVG VIKOR
11535,100,0.9222468385452407,AVG TOPSIS/AVG VIKOR
11536,200,0.8696728985388814,DARIA-TOPSIS/DARIA-VIKOR
11537,200,0.19402522376492248,DARIA-TOPSIS/AVG TOPSIS
11538,200,0.17951227885174736,DARIA-VIKOR/AVG VIKOR
11539,200,0.9242846220409242,AVG TOPSIS/AVG VIKOR
11540,10,0.9559228650137741,DARIA-TOPSIS/DARIA-VIKOR
11541,10,0.21212121212121215,DARIA-TOPSIS/AVG TOPSIS
11542,10,0.1382920110192838,DARIA-VIKOR/AVG VIKOR
11543,10,0.9217630853994491,AVG TOPSIS/AVG VIKOR
11544,30,0.8814309806595142,DARIA-TOPSIS/DARIA-VIKOR
11545,30,0.4516487853887833,DARIA-TOPSIS/AVG TOPSIS
11546,30,0.6701424521870178,DARIA-VIKOR/AVG VIKOR
11547,30,0.8164555599411533,AVG TOPSIS/AVG VIKOR
11548,50,0.858520349316197,DARIA-TOPSIS/DARIA-VIKOR
11549,50,-0.00030977096721040986,DARIA-TOPSIS/AVG TOPSIS
11550,50,-0.17195301650071793,DARIA-VIKOR/AVG VIKOR
11551,50,0.9521992326342301,AVG TOPSIS/AVG VIKOR
11552,100,0.8296923949820725,DARIA-TOPSIS/DARIA-VIKOR
11553,100,0.23118137556329887,DARIA-TOPSIS/AVG TOPSIS
11554,100,0.34688720357184233,DARIA-VIKOR/AVG VIKOR
11555,100,0.9028419673650534,AVG TOPSIS/AVG VIKOR
11556,200,0.8584220874178571,DARIA-TOPSIS/DARIA-VIKOR
11557,200,0.3212724347959445,DARIA-TOPSIS/AVG TOPSIS
11558,200,0.22468716195516825,DARIA-VIKOR/AVG VIKOR
11559,200,0.8564045369790961,AVG TOPSIS/AVG VIKOR
11560,10,0.965840220385675,DARIA-TOPSIS/DARIA-VIKOR
11561,10,0.20440771349862263,DARIA-TOPSIS/AVG TOPSIS
11562,10,0.22314049586776863,DARIA-VIKOR/AVG VIKOR
11563,10,0.943801652892562,AVG TOPSIS/AVG VIKOR
11564,30,0.9042376834475582,DARIA-TOPSIS/DARIA-VIKOR
11565,30,0.31236858157809755,DARIA-TOPSIS/AVG TOPSIS
11566,30,0.014144748645448346,DARIA-VIKOR/AVG VIKOR
11567,30,0.7757221285299079,AVG TOPSIS/AVG VIKOR
11568,50,0.8890229032789586,DARIA-TOPSIS/DARIA-VIKOR
11569,50,0.3187882211708213,DARIA-TOPSIS/AVG TOPSIS
11570,50,0.4389341619000542,DARIA-VIKOR/AVG VIKOR
11571,50,0.9296659840406751,AVG TOPSIS/AVG VIKOR
11572,100,0.7986168913921095,DARIA-TOPSIS/DARIA-VIKOR
11573,100,0.3508262113340047,DARIA-TOPSIS/AVG TOPSIS
11574,100,0.3913663841631688,DARIA-VIKOR/AVG VIKOR
11575,100,0.8832920123695538,AVG TOPSIS/AVG VIKOR
11576,200,0.8532078376586281,DARIA-TOPSIS/DARIA-VIKOR
11577,200,0.0827354937604784,DARIA-TOPSIS/AVG TOPSIS
11578,200,0.013989013904452063,DARIA-VIKOR/AVG VIKOR
11579,200,0.8360537222385783,AVG TOPSIS/AVG VIKOR
11580,10,0.9140495867768595,DARIA-TOPSIS/DARIA-VIKOR
11581,10,0.7123966942148761,DARIA-TOPSIS/AVG TOPSIS
11582,10,0.7223140495867768,DARIA-VIKOR/AVG VIKOR
11583,10,0.9426997245179063,AVG TOPSIS/AVG VIKOR
11584,30,0.823990814166278,DARIA-TOPSIS/DARIA-VIKOR
11585,30,0.4175463776956475,DARIA-TOPSIS/AVG TOPSIS
11586,30,0.11249058093221864,DARIA-VIKOR/AVG VIKOR
11587,30,0.9000035882162977,AVG TOPSIS/AVG VIKOR
11588,50,0.9184916319468964,DARIA-TOPSIS/DARIA-VIKOR
11589,50,0.22797165925193608,DARIA-TOPSIS/AVG TOPSIS
11590,50,0.2762902808182096,DARIA-VIKOR/AVG VIKOR
11591,50,0.878816467763576,AVG TOPSIS/AVG VIKOR
11592,100,0.7462241669711526,DARIA-TOPSIS/DARIA-VIKOR
11593,100,0.1433836849031438,DARIA-TOPSIS/AVG TOPSIS
11594,100,0.15198307949606837,DARIA-VIKOR/AVG VIKOR
11595,100,0.9364563783110984,AVG TOPSIS/AVG VIKOR
11596,200,0.8377302865407457,DARIA-TOPSIS/DARIA-VIKOR
11597,200,0.09485534899566517,DARIA-TOPSIS/AVG TOPSIS
11598,200,0.18251103292507687,DARIA-VIKOR/AVG VIKOR
11599,200,0.8872282105560102,AVG TOPSIS/AVG VIKOR
11600,10,0.9283746556473829,DARIA-TOPSIS/DARIA-VIKOR
11601,10,0.38953168044077136,DARIA-TOPSIS/AVG TOPSIS
11602,10,0.34435261707988984,DARIA-VIKOR/AVG VIKOR
11603,10,1.0,AVG TOPSIS/AVG VIKOR
11604,30,0.8223689403997273,DARIA-TOPSIS/DARIA-VIKOR
11605,30,0.23476263949190856,DARIA-TOPSIS/AVG TOPSIS
11606,30,0.17582977501883812,DARIA-VIKOR/AVG VIKOR
11607,30,0.8025619864365424,AVG TOPSIS/AVG VIKOR
11608,50,0.8736454581832733,DARIA-TOPSIS/DARIA-VIKOR
11609,50,0.32027399194972106,DARIA-TOPSIS/AVG TOPSIS
11610,50,0.22199656333121487,DARIA-VIKOR/AVG VIKOR
11611,50,0.9445161594049385,AVG TOPSIS/AVG VIKOR
11612,100,0.76589472808667,DARIA-TOPSIS/DARIA-VIKOR
11613,100,0.15477282381703517,DARIA-TOPSIS/AVG TOPSIS
11614,100,0.14540309476492208,DARIA-VIKOR/AVG VIKOR
11615,100,0.869263084724314,AVG TOPSIS/AVG VIKOR
11616,200,0.8162538839590393,DARIA-TOPSIS/DARIA-VIKOR
11617,200,0.07532692048644496,DARIA-TOPSIS/AVG TOPSIS
11618,200,0.13397825990425882,DARIA-VIKOR/AVG VIKOR
11619,200,0.8438930077729555,AVG TOPSIS/AVG VIKOR
11620,10,0.8975206611570248,DARIA-TOPSIS/DARIA-VIKOR
11621,10,-0.12396694214876036,DARIA-TOPSIS/AVG TOPSIS
11622,10,0.04683195592286504,DARIA-VIKOR/AVG VIKOR
11623,10,0.9735537190082645,AVG TOPSIS/AVG VIKOR
11624,30,0.8434820050952672,DARIA-TOPSIS/DARIA-VIKOR
11625,30,0.04440058846747286,DARIA-TOPSIS/AVG TOPSIS
11626,30,0.09121963471958094,DARIA-VIKOR/AVG VIKOR
11627,30,0.9313358929276256,AVG TOPSIS/AVG VIKOR
11628,50,0.8087178400772074,DARIA-TOPSIS/DARIA-VIKOR
11629,50,-0.09922933879434126,DARIA-TOPSIS/AVG TOPSIS
11630,50,-0.07196949367982497,DARIA-VIKOR/AVG VIKOR
11631,50,0.8993121954664218,AVG TOPSIS/AVG VIKOR
11632,100,0.8325019828715545,DARIA-TOPSIS/DARIA-VIKOR
11633,100,0.1272445660407625,DARIA-TOPSIS/AVG TOPSIS
11634,100,0.04858359103237053,DARIA-VIKOR/AVG VIKOR
11635,100,0.8508920991109012,AVG TOPSIS/AVG VIKOR
11636,200,0.8313625154061688,DARIA-TOPSIS/DARIA-VIKOR
11637,200,0.35214406479564975,DARIA-TOPSIS/AVG TOPSIS
11638,200,0.4242714276812144,DARIA-VIKOR/AVG VIKOR
11639,200,0.9145102806674644,AVG TOPSIS/AVG VIKOR
11640,10,0.9449035812672176,DARIA-TOPSIS/DARIA-VIKOR
11641,10,-0.315702479338843,DARIA-TOPSIS/AVG TOPSIS
11642,10,-0.3476584022038567,DARIA-VIKOR/AVG VIKOR
11643,10,0.9790633608815427,AVG TOPSIS/AVG VIKOR
11644,30,0.9196096020668125,DARIA-TOPSIS/DARIA-VIKOR
11645,30,0.0017008145250996254,DARIA-TOPSIS/AVG TOPSIS
11646,30,-0.003279629696077979,DARIA-VIKOR/AVG VIKOR
11647,30,0.9033334529405432,AVG TOPSIS/AVG VIKOR
11648,50,0.8018200221264977,DARIA-TOPSIS/DARIA-VIKOR
