Lp,Criteria,Correlation,Methods
13328,10,0.8602389673818245,DARIA-TOPSIS/DARIA-VIKOR
13329,10,-0.1817765567765568,DARIA-TOPSIS/AVG TOPSIS
13330,10,-0.23502093144950287,DARIA-VIKOR/AVG VIKOR
13331,10,0.9691697191697192,AVG TOPSIS/AVG VIKOR
13332,16,0.7586996336996337,DARIA-TOPSIS/DARIA-VIKOR
13333,16,0.21858102215245068,DARIA-TOPSIS/AVG TOPSIS
13334,16,0.2879164486307343,DARIA-VIKOR/AVG VIKOR
13335,16,0.7289159253444968,AVG TOPSIS/AVG VIKOR
13336,24,0.6311486132914704,DARIA-TOPSIS/DARIA-VIKOR
13337,24,0.10498430141287285,DARIA-TOPSIS/AVG TOPSIS
13338,24,0.1975405546834118,DARIA-VIKOR/AVG VIKOR
13339,24,0.7746816675388104,AVG TOPSIS/AVG VIKOR
13340,32,0.6934196755625327,DARIA-TOPSIS/DARIA-VIKOR
13341,32,0.16234955520669803,DARIA-TOPSIS/AVG TOPSIS
13342,32,0.16620879120879117,DARIA-VIKOR/AVG VIKOR
13343,32,0.83289726146869,AVG TOPSIS/AVG VIKOR
13344,6,0.7020102912960056,DARIA-TOPSIS/DARIA-VIKOR
13345,6,0.07454648526077101,DARIA-TOPSIS/AVG TOPSIS
13346,6,0.28126635269492417,DARIA-VIKOR/AVG VIKOR
13347,6,0.9380995988138845,AVG TOPSIS/AVG VIKOR
13348,8,0.8960840746555032,DARIA-TOPSIS/DARIA-VIKOR
13349,8,0.1903017617303332,DARIA-TOPSIS/AVG TOPSIS
13350,8,0.1943354264782836,DARIA-VIKOR/AVG VIKOR
13351,8,0.8646214896214897,AVG TOPSIS/AVG VIKOR
13352,10,0.8422291993720565,DARIA-TOPSIS/DARIA-VIKOR
13353,10,0.46866823652537937,DARIA-TOPSIS/AVG TOPSIS
13354,10,0.39780655852084423,DARIA-VIKOR/AVG VIKOR
13355,10,0.9170591313448456,AVG TOPSIS/AVG VIKOR
13356,16,0.9356575963718821,DARIA-TOPSIS/DARIA-VIKOR
13357,16,0.30701639630211064,DARIA-TOPSIS/AVG TOPSIS
13358,16,0.28235653235653235,DARIA-VIKOR/AVG VIKOR
13359,16,0.9477367870225013,AVG TOPSIS/AVG VIKOR
13360,24,0.7941958834815978,DARIA-TOPSIS/DARIA-VIKOR
13361,24,0.08741060526774813,DARIA-TOPSIS/AVG TOPSIS
13362,24,-0.15027036455607878,DARIA-VIKOR/AVG VIKOR
13363,24,0.7445272980987268,AVG TOPSIS/AVG VIKOR
13364,32,0.5775335775335775,DARIA-TOPSIS/DARIA-VIKOR
13365,32,0.1438601081458224,DARIA-TOPSIS/AVG TOPSIS
13366,32,0.5661084946799233,DARIA-VIKOR/AVG VIKOR
13367,32,0.9103872318158033,AVG TOPSIS/AVG VIKOR
13368,6,0.7798055119483691,DARIA-TOPSIS/DARIA-VIKOR
13369,6,0.37454212454212454,DARIA-TOPSIS/AVG TOPSIS
13370,6,0.4310570381998954,DARIA-VIKOR/AVG VIKOR
13371,6,0.8839612768184196,AVG TOPSIS/AVG VIKOR
13372,8,0.857121053549625,DARIA-TOPSIS/DARIA-VIKOR
13373,8,0.25946275946275943,DARIA-TOPSIS/AVG TOPSIS
13374,8,0.05418192918192921,DARIA-VIKOR/AVG VIKOR
13375,8,0.9329539508110937,AVG TOPSIS/AVG VIKOR
13376,10,0.6484170591313448,DARIA-TOPSIS/DARIA-VIKOR
13377,10,0.3554639804639804,DARIA-TOPSIS/AVG TOPSIS
13378,10,0.2617303331589046,DARIA-VIKOR/AVG VIKOR
13379,10,0.9053069945927089,AVG TOPSIS/AVG VIKOR
13380,16,0.7865864294435723,DARIA-TOPSIS/DARIA-VIKOR
13381,16,0.11734693877551017,DARIA-TOPSIS/AVG TOPSIS
13382,16,0.18864468864468864,DARIA-VIKOR/AVG VIKOR
13383,16,0.8892159427873714,AVG TOPSIS/AVG VIKOR
13384,24,0.7367434153148439,DARIA-TOPSIS/DARIA-VIKOR
13385,24,0.3334423512994942,DARIA-TOPSIS/AVG TOPSIS
13386,24,0.3179399965114251,DARIA-VIKOR/AVG VIKOR
13387,24,0.8976539333682191,AVG TOPSIS/AVG VIKOR
13388,32,0.8659733124018838,DARIA-TOPSIS/DARIA-VIKOR
13389,32,0.2459881388452817,DARIA-TOPSIS/AVG TOPSIS
13390,32,0.418040293040293,DARIA-VIKOR/AVG VIKOR
13391,32,0.7815279958137101,AVG TOPSIS/AVG VIKOR
13392,6,0.9045220652363509,DARIA-TOPSIS/DARIA-VIKOR
13393,6,0.33470695970695974,DARIA-TOPSIS/AVG TOPSIS
13394,6,0.1456698063840921,DARIA-VIKOR/AVG VIKOR
13395,6,0.8993328100470958,AVG TOPSIS/AVG VIKOR
13396,8,0.9045656724228153,DARIA-TOPSIS/DARIA-VIKOR
13397,8,0.2093799058084772,DARIA-TOPSIS/AVG TOPSIS
13398,8,0.18485086342229196,DARIA-VIKOR/AVG VIKOR
13399,8,0.9096459096459096,AVG TOPSIS/AVG VIKOR
13400,10,0.8269884877027734,DARIA-TOPSIS/DARIA-VIKOR
13401,10,0.24162742019884875,DARIA-TOPSIS/AVG TOPSIS
13402,10,-0.20399441828013254,DARIA-VIKOR/AVG VIKOR
13403,10,0.8710535496249782,AVG TOPSIS/AVG VIKOR
13404,16,0.7970739577882435,DARIA-TOPSIS/DARIA-VIKOR
13405,16,0.3609366823652538,DARIA-TOPSIS/AVG TOPSIS
13406,16,0.11865515436944007,DARIA-VIKOR/AVG VIKOR
13407,16,0.9013387406244548,AVG TOPSIS/AVG VIKOR
13408,24,0.7319248212105355,DARIA-TOPSIS/DARIA-VIKOR
13409,24,0.3309785452642595,DARIA-TOPSIS/AVG TOPSIS
13410,24,0.12205651491365777,DARIA-VIKOR/AVG VIKOR
13411,24,0.8865341008198151,AVG TOPSIS/AVG VIKOR
13412,32,0.7243589743589743,DARIA-TOPSIS/DARIA-VIKOR
13413,32,0.10450462236176516,DARIA-TOPSIS/AVG TOPSIS
13414,32,-0.06619570905285199,DARIA-VIKOR/AVG VIKOR
13415,32,0.8719911041339613,AVG TOPSIS/AVG VIKOR
13416,6,0.9636534100819815,DARIA-TOPSIS/DARIA-VIKOR
13417,6,0.29249520320948896,DARIA-TOPSIS/AVG TOPSIS
13418,6,0.2011599511599511,DARIA-VIKOR/AVG VIKOR
13419,6,0.9212236176521891,AVG TOPSIS/AVG VIKOR
13420,8,0.9216378859236002,DARIA-TOPSIS/DARIA-VIKOR
13421,8,-0.14863509506366657,DARIA-TOPSIS/AVG TOPSIS
13422,8,-0.16766963195534634,DARIA-VIKOR/AVG VIKOR
13423,8,0.9349162742019885,AVG TOPSIS/AVG VIKOR
13424,10,0.8423382173382173,DARIA-TOPSIS/DARIA-VIKOR
13425,10,0.05017006802721091,DARIA-TOPSIS/AVG TOPSIS
13426,10,0.09619745334031049,DARIA-VIKOR/AVG VIKOR
13427,10,0.9622797837083551,AVG TOPSIS/AVG VIKOR
13428,16,0.8052503052503053,DARIA-TOPSIS/DARIA-VIKOR
13429,16,-0.09621925693354272,DARIA-TOPSIS/AVG TOPSIS
13430,16,-0.004796790511076177,DARIA-VIKOR/AVG VIKOR
13431,16,0.9010116867259724,AVG TOPSIS/AVG VIKOR
13432,24,0.838457177742892,DARIA-TOPSIS/DARIA-VIKOR
13433,24,0.07803506017791728,DARIA-TOPSIS/AVG TOPSIS
13434,24,-0.017966160823303712,DARIA-VIKOR/AVG VIKOR
13435,24,0.6804683411826269,AVG TOPSIS/AVG VIKOR
13436,32,0.7856052677481249,DARIA-TOPSIS/DARIA-VIKOR
13437,32,0.2678571428571429,DARIA-TOPSIS/AVG TOPSIS
13438,32,0.18291034362462932,DARIA-VIKOR/AVG VIKOR
13439,32,0.9048927263212978,AVG TOPSIS/AVG VIKOR
13440,6,0.9035190999476714,DARIA-TOPSIS/DARIA-VIKOR
13441,6,0.1474795046223618,DARIA-TOPSIS/AVG TOPSIS
13442,6,0.21834118262689695,DARIA-VIKOR/AVG VIKOR
13443,6,0.9064843886272458,AVG TOPSIS/AVG VIKOR
13444,8,0.8608712715855573,DARIA-TOPSIS/DARIA-VIKOR
13445,8,0.23312401883830458,DARIA-TOPSIS/AVG TOPSIS
13446,8,0.17159427873713584,DARIA-VIKOR/AVG VIKOR
13447,8,0.8100907029478458,AVG TOPSIS/AVG VIKOR
13448,10,0.7654369440083726,DARIA-TOPSIS/DARIA-VIKOR
13449,10,0.010095063666492265,DARIA-TOPSIS/AVG TOPSIS
13450,10,0.2833158904587476,DARIA-VIKOR/AVG VIKOR
13451,10,0.970870399441828,AVG TOPSIS/AVG VIKOR
13452,16,0.7407770800627944,DARIA-TOPSIS/DARIA-VIKOR
13453,16,-0.14381650095935816,DARIA-TOPSIS/AVG TOPSIS
13454,16,0.23140153497296356,DARIA-VIKOR/AVG VIKOR
13455,16,0.8193354264782836,AVG TOPSIS/AVG VIKOR
13456,24,0.844409558695273,DARIA-TOPSIS/DARIA-VIKOR
13457,24,0.14089481946624804,DARIA-TOPSIS/AVG TOPSIS
13458,24,0.3069073783359497,DARIA-VIKOR/AVG VIKOR
13459,24,0.9162960055817199,AVG TOPSIS/AVG VIKOR
13460,32,0.8332243153671726,DARIA-TOPSIS/DARIA-VIKOR
13461,32,0.012820512820512775,DARIA-TOPSIS/AVG TOPSIS
13462,32,-0.026033490319204544,DARIA-VIKOR/AVG VIKOR
13463,32,0.787742019884877,AVG TOPSIS/AVG VIKOR
13464,6,0.7829888365602651,DARIA-TOPSIS/DARIA-VIKOR
13465,6,-0.06863771149485443,DARIA-TOPSIS/AVG TOPSIS
13466,6,-0.011228850514564792,DARIA-VIKOR/AVG VIKOR
13467,6,0.9278737135879993,AVG TOPSIS/AVG VIKOR
13468,8,0.9641548927263213,DARIA-TOPSIS/DARIA-VIKOR
13469,8,0.35258590615733476,DARIA-TOPSIS/AVG TOPSIS
13470,8,0.1764564800279086,DARIA-VIKOR/AVG VIKOR
13471,8,0.8471350078492936,AVG TOPSIS/AVG VIKOR
13472,10,0.9125021803593232,DARIA-TOPSIS/DARIA-VIKOR
13473,10,0.5322039072039072,DARIA-TOPSIS/AVG TOPSIS
13474,10,0.48502093144950287,DARIA-VIKOR/AVG VIKOR
13475,10,0.9482818768533054,AVG TOPSIS/AVG VIKOR
13476,16,0.869832548403977,DARIA-TOPSIS/DARIA-VIKOR
13477,16,0.15923164137449852,DARIA-TOPSIS/AVG TOPSIS
13478,16,0.16354875283446713,DARIA-VIKOR/AVG VIKOR
13479,16,0.8812140240711669,AVG TOPSIS/AVG VIKOR
13480,24,0.8593232164660736,DARIA-TOPSIS/DARIA-VIKOR
13481,24,0.18596284667713237,DARIA-TOPSIS/AVG TOPSIS
13482,24,0.18855747427175995,DARIA-VIKOR/AVG VIKOR
13483,24,0.6739054596197454,AVG TOPSIS/AVG VIKOR
13484,32,0.8281004709576139,DARIA-TOPSIS/DARIA-VIKOR
13485,32,0.1862026862026862,DARIA-TOPSIS/AVG TOPSIS
13486,32,0.10439560439560436,DARIA-VIKOR/AVG VIKOR
13487,32,0.8009986045700331,AVG TOPSIS/AVG VIKOR
13488,6,0.6968864468864469,DARIA-TOPSIS/DARIA-VIKOR
13489,6,0.333158904587476,DARIA-TOPSIS/AVG TOPSIS
13490,6,0.313688295831153,DARIA-VIKOR/AVG VIKOR
13491,6,0.8518009768009768,AVG TOPSIS/AVG VIKOR
13492,8,0.8982644339787197,DARIA-TOPSIS/DARIA-VIKOR
13493,8,-0.0961102389673818,DARIA-TOPSIS/AVG TOPSIS
13494,8,-0.2325353218210362,DARIA-VIKOR/AVG VIKOR
13495,8,0.8880821559392988,AVG TOPSIS/AVG VIKOR
13496,10,0.7859759288330717,DARIA-TOPSIS/DARIA-VIKOR
13497,10,-0.06222745508459804,DARIA-TOPSIS/AVG TOPSIS
13498,10,-0.036586429443572266,DARIA-VIKOR/AVG VIKOR
13499,10,0.9215070643642073,AVG TOPSIS/AVG VIKOR
13500,16,0.7395996860282574,DARIA-TOPSIS/DARIA-VIKOR
13501,16,0.1741452991452992,DARIA-TOPSIS/AVG TOPSIS
13502,16,0.19239490668062098,DARIA-VIKOR/AVG VIKOR
13503,16,0.8843537414965986,AVG TOPSIS/AVG VIKOR
13504,24,0.8602171637885924,DARIA-TOPSIS/DARIA-VIKOR
13505,24,-0.08712715855573006,DARIA-TOPSIS/AVG TOPSIS
13506,24,-0.023155416012558883,DARIA-VIKOR/AVG VIKOR
13507,24,0.840572126286412,AVG TOPSIS/AVG VIKOR
13508,32,0.602891156462585,DARIA-TOPSIS/DARIA-VIKOR
13509,32,-0.05564276992848427,DARIA-TOPSIS/AVG TOPSIS
13510,32,0.2008547008547008,DARIA-VIKOR/AVG VIKOR
13511,32,0.8330498866213152,AVG TOPSIS/AVG VIKOR
13512,6,0.8357971393685679,DARIA-TOPSIS/DARIA-VIKOR
13513,6,0.23157596371882083,DARIA-TOPSIS/AVG TOPSIS
13514,6,0.317394906680621,DARIA-VIKOR/AVG VIKOR
13515,6,0.9123059480202338,AVG TOPSIS/AVG VIKOR
13516,8,0.9206785278213849,DARIA-TOPSIS/DARIA-VIKOR
13517,8,0.3233254840397698,DARIA-TOPSIS/AVG TOPSIS
13518,8,0.2569335426478284,DARIA-VIKOR/AVG VIKOR
13519,8,0.9001177394034536,AVG TOPSIS/AVG VIKOR
13520,10,0.9161651840223268,DARIA-TOPSIS/DARIA-VIKOR
13521,10,0.21526687598116168,DARIA-TOPSIS/AVG TOPSIS
13522,10,0.4079016221873365,DARIA-VIKOR/AVG VIKOR
13523,10,0.9738356881214024,AVG TOPSIS/AVG VIKOR
13524,16,0.7989272632129775,DARIA-TOPSIS/DARIA-VIKOR
13525,16,0.10941043083900226,DARIA-TOPSIS/AVG TOPSIS
13526,16,0.3235653235653235,DARIA-VIKOR/AVG VIKOR
13527,16,0.9051979766265481,AVG TOPSIS/AVG VIKOR
13528,24,0.7300497121925693,DARIA-TOPSIS/DARIA-VIKOR
13529,24,0.25819815105529387,DARIA-TOPSIS/AVG TOPSIS
13530,24,0.05745246816675387,DARIA-VIKOR/AVG VIKOR
13531,24,0.869832548403977,AVG TOPSIS/AVG VIKOR
13532,32,0.7422815279958137,DARIA-TOPSIS/DARIA-VIKOR
13533,32,0.1306253270538985,DARIA-TOPSIS/AVG TOPSIS
13534,32,0.03257456828885397,DARIA-VIKOR/AVG VIKOR
13535,32,0.7905546834118262,AVG TOPSIS/AVG VIKOR
13536,6,0.8523460666317809,DARIA-TOPSIS/DARIA-VIKOR
13537,6,-0.05732164660736094,DARIA-TOPSIS/AVG TOPSIS
13538,6,-0.3157160300017443,DARIA-VIKOR/AVG VIKOR
13539,6,0.9392333856619571,AVG TOPSIS/AVG VIKOR
13540,8,0.8725798011512297,DARIA-TOPSIS/DARIA-VIKOR
13541,8,0.12264521193092626,DARIA-TOPSIS/AVG TOPSIS
13542,8,0.05481423338566194,DARIA-VIKOR/AVG VIKOR
13543,8,0.9072257107971393,AVG TOPSIS/AVG VIKOR
13544,10,0.8878205128205128,DARIA-TOPSIS/DARIA-VIKOR
13545,10,0.10675039246467821,DARIA-TOPSIS/AVG TOPSIS
13546,10,0.046223617652189075,DARIA-VIKOR/AVG VIKOR
13547,10,0.811573347287633,AVG TOPSIS/AVG VIKOR
13548,16,0.8886926565497995,DARIA-TOPSIS/DARIA-VIKOR
13549,16,0.3778998778998779,DARIA-TOPSIS/AVG TOPSIS
13550,16,0.2768620268620269,DARIA-VIKOR/AVG VIKOR
13551,16,0.9062663526949242,AVG TOPSIS/AVG VIKOR
13552,24,0.8932278039420897,DARIA-TOPSIS/DARIA-VIKOR
13553,24,0.2518315018315018,DARIA-TOPSIS/AVG TOPSIS
13554,24,0.3362550148264434,DARIA-VIKOR/AVG VIKOR
13555,24,0.8349686028257457,AVG TOPSIS/AVG VIKOR
13556,32,0.5501482644339788,DARIA-TOPSIS/DARIA-VIKOR
13557,32,0.38428833071690216,DARIA-TOPSIS/AVG TOPSIS
13558,32,-0.008895866038723277,DARIA-VIKOR/AVG VIKOR
13559,32,0.8939691261119833,AVG TOPSIS/AVG VIKOR
13560,6,0.7791950113378685,DARIA-TOPSIS/DARIA-VIKOR
13561,6,0.3599773242630385,DARIA-TOPSIS/AVG TOPSIS
13562,6,-0.07746816675388102,DARIA-VIKOR/AVG VIKOR
13563,6,0.8826312576312576,AVG TOPSIS/AVG VIKOR
13564,8,0.7832068724925868,DARIA-TOPSIS/DARIA-VIKOR
13565,8,0.1886010814582243,DARIA-TOPSIS/AVG TOPSIS
13566,8,0.16117216117216115,DARIA-VIKOR/AVG VIKOR
13567,8,0.9456436420722135,AVG TOPSIS/AVG VIKOR
13568,10,0.6587955695098553,DARIA-TOPSIS/DARIA-VIKOR
13569,10,0.17630385487528344,DARIA-TOPSIS/AVG TOPSIS
13570,10,0.26999389499389503,DARIA-VIKOR/AVG VIKOR
13571,10,0.8859672073957788,AVG TOPSIS/AVG VIKOR
13572,16,0.7427612070469214,DARIA-TOPSIS/DARIA-VIKOR
13573,16,-0.06392813535670672,DARIA-TOPSIS/AVG TOPSIS
13574,16,0.0755494505494505,DARIA-VIKOR/AVG VIKOR
13575,16,0.9403671725100297,AVG TOPSIS/AVG VIKOR
13576,24,0.9220739577882435,DARIA-TOPSIS/DARIA-VIKOR
13577,24,0.18735827664399096,DARIA-TOPSIS/AVG TOPSIS
13578,24,0.23308041165184024,DARIA-VIKOR/AVG VIKOR
13579,24,0.9391243676957963,AVG TOPSIS/AVG VIKOR
13580,32,0.7230725623582767,DARIA-TOPSIS/DARIA-VIKOR
13581,32,-0.12002878074306644,DARIA-TOPSIS/AVG TOPSIS
13582,32,-0.10496249781964062,DARIA-VIKOR/AVG VIKOR
13583,32,0.8822605965463108,AVG TOPSIS/AVG VIKOR
13584,6,0.7682932147217861,DARIA-TOPSIS/DARIA-VIKOR
13585,6,0.17141984999127857,DARIA-TOPSIS/AVG TOPSIS
13586,6,0.3692002442002442,DARIA-VIKOR/AVG VIKOR
13587,6,0.9222265829408687,AVG TOPSIS/AVG VIKOR
13588,8,0.8003008895866038,DARIA-TOPSIS/DARIA-VIKOR
13589,8,0.05291732077446365,DARIA-TOPSIS/AVG TOPSIS
13590,8,0.02622972265829404,DARIA-VIKOR/AVG VIKOR
13591,8,0.8551151229722658,AVG TOPSIS/AVG VIKOR
13592,10,0.809196755625327,DARIA-TOPSIS/DARIA-VIKOR
13593,10,0.09970783185068899,DARIA-TOPSIS/AVG TOPSIS
13594,10,0.2140894819466248,DARIA-VIKOR/AVG VIKOR
13595,10,0.9109759288330717,AVG TOPSIS/AVG VIKOR
13596,16,0.7922771672771672,DARIA-TOPSIS/DARIA-VIKOR
13597,16,0.06277254491540207,DARIA-TOPSIS/AVG TOPSIS
13598,16,-0.06375370661084956,DARIA-VIKOR/AVG VIKOR
13599,16,0.8708355136926565,AVG TOPSIS/AVG VIKOR
13600,24,0.7798273155416012,DARIA-TOPSIS/DARIA-VIKOR
13601,24,0.10648874934589225,DARIA-TOPSIS/AVG TOPSIS
13602,24,0.08518663875806731,DARIA-VIKOR/AVG VIKOR
13603,24,0.8794261294261294,AVG TOPSIS/AVG VIKOR
13604,32,0.5574742717599861,DARIA-TOPSIS/DARIA-VIKOR
13605,32,0.12220914006628292,DARIA-TOPSIS/AVG TOPSIS
13606,32,0.08904587476016046,DARIA-VIKOR/AVG VIKOR
13607,32,0.8795351473922902,AVG TOPSIS/AVG VIKOR
13608,6,0.8642508285365428,DARIA-TOPSIS/DARIA-VIKOR
13609,6,0.3644906680620966,DARIA-TOPSIS/AVG TOPSIS
13610,6,0.5014390371533228,DARIA-VIKOR/AVG VIKOR
13611,6,0.9560221524507239,AVG TOPSIS/AVG VIKOR
13612,8,0.683390022675737,DARIA-TOPSIS/DARIA-VIKOR
13613,8,0.14272632129774987,DARIA-TOPSIS/AVG TOPSIS
13614,8,0.2227019012733299,DARIA-VIKOR/AVG VIKOR
13615,8,0.8868393511250654,AVG TOPSIS/AVG VIKOR
13616,10,0.8497296354439212,DARIA-TOPSIS/DARIA-VIKOR
13617,10,0.36412000697714986,DARIA-TOPSIS/AVG TOPSIS
13618,10,0.5954997383568812,DARIA-VIKOR/AVG VIKOR
13619,10,0.9235566021280307,AVG TOPSIS/AVG VIKOR
13620,16,0.8630516309087738,DARIA-TOPSIS/DARIA-VIKOR
13621,16,0.30381126809698233,DARIA-TOPSIS/AVG TOPSIS
13622,16,0.09013605442176875,DARIA-VIKOR/AVG VIKOR
13623,16,0.8491191348334206,AVG TOPSIS/AVG VIKOR
13624,24,0.7285888714460143,DARIA-TOPSIS/DARIA-VIKOR
13625,24,0.42290249433106575,DARIA-TOPSIS/AVG TOPSIS
13626,24,-0.24631519274376412,DARIA-VIKOR/AVG VIKOR
13627,24,0.798469387755102,AVG TOPSIS/AVG VIKOR
13628,32,0.7963108320251178,DARIA-TOPSIS/DARIA-VIKOR
13629,32,0.4280481423338566,DARIA-TOPSIS/AVG TOPSIS
13630,32,0.27605529391243677,DARIA-VIKOR/AVG VIKOR
13631,32,0.79925431711146,AVG TOPSIS/AVG VIKOR
13632,6,0.9139630211058782,DARIA-TOPSIS/DARIA-VIKOR
13633,6,0.17632565846851556,DARIA-TOPSIS/AVG TOPSIS
13634,6,0.44429181929181927,DARIA-VIKOR/AVG VIKOR
13635,6,0.9132216989359847,AVG TOPSIS/AVG VIKOR
13636,8,0.9550627943485086,DARIA-TOPSIS/DARIA-VIKOR
13637,8,0.3941435548578406,DARIA-TOPSIS/AVG TOPSIS
13638,8,0.2664617128902843,DARIA-VIKOR/AVG VIKOR
13639,8,0.9316021280306994,AVG TOPSIS/AVG VIKOR
13640,10,0.7637362637362637,DARIA-TOPSIS/DARIA-VIKOR
13641,10,0.43332461189604043,DARIA-TOPSIS/AVG TOPSIS
13642,10,0.16699372056514916,DARIA-VIKOR/AVG VIKOR
13643,10,0.9281353567067853,AVG TOPSIS/AVG VIKOR
13644,16,0.8715114250828536,DARIA-TOPSIS/DARIA-VIKOR
13645,16,0.4856750392464678,DARIA-TOPSIS/AVG TOPSIS
13646,16,0.26079277864992145,DARIA-VIKOR/AVG VIKOR
13647,16,0.9023635095063667,AVG TOPSIS/AVG VIKOR
13648,24,0.8710099424385138,DARIA-TOPSIS/DARIA-VIKOR
13649,24,-0.2415838130123844,DARIA-TOPSIS/AVG TOPSIS
13650,24,-0.19699546485260777,DARIA-VIKOR/AVG VIKOR
13651,24,0.8709445316588174,AVG TOPSIS/AVG VIKOR
13652,32,0.5285409035409036,DARIA-TOPSIS/DARIA-VIKOR
13653,32,0.26489185417756844,DARIA-TOPSIS/AVG TOPSIS
13654,32,0.32731554160125587,DARIA-VIKOR/AVG VIKOR
13655,32,0.8460230245944531,AVG TOPSIS/AVG VIKOR
13656,6,0.880298273155416,DARIA-TOPSIS/DARIA-VIKOR
13657,6,0.1932234432234432,DARIA-TOPSIS/AVG TOPSIS
13658,6,0.2070687249258678,DARIA-VIKOR/AVG VIKOR
13659,6,0.9048927263212978,AVG TOPSIS/AVG VIKOR
13660,8,0.9042168149311006,DARIA-TOPSIS/DARIA-VIKOR
13661,8,0.20959794174079893,DARIA-TOPSIS/AVG TOPSIS
13662,8,0.33202511773940346,DARIA-VIKOR/AVG VIKOR
13663,8,0.9260640153497296,AVG TOPSIS/AVG VIKOR
13664,10,0.9000523286237572,DARIA-TOPSIS/DARIA-VIKOR
13665,10,0.20975056689342408,DARIA-TOPSIS/AVG TOPSIS
13666,10,0.17438513867085292,DARIA-VIKOR/AVG VIKOR
13667,10,0.8729504622361766,AVG TOPSIS/AVG VIKOR
13668,16,0.7703209488923775,DARIA-TOPSIS/DARIA-VIKOR
13669,16,0.14669457526600382,DARIA-TOPSIS/AVG TOPSIS
13670,16,0.07692307692307687,DARIA-VIKOR/AVG VIKOR
13671,16,0.8839176696319554,AVG TOPSIS/AVG VIKOR
13672,24,0.6993938601081457,DARIA-TOPSIS/DARIA-VIKOR
13673,24,0.2508285365428222,DARIA-TOPSIS/AVG TOPSIS
13674,24,0.27915140415140416,DARIA-VIKOR/AVG VIKOR
13675,24,0.8694182801325658,AVG TOPSIS/AVG VIKOR
13676,32,0.8847462061747776,DARIA-TOPSIS/DARIA-VIKOR
13677,32,0.21570294784580502,DARIA-TOPSIS/AVG TOPSIS
13678,32,0.07297662654805515,DARIA-VIKOR/AVG VIKOR
13679,32,0.8278824350252921,AVG TOPSIS/AVG VIKOR
13680,6,0.7817896389324961,DARIA-TOPSIS/DARIA-VIKOR
13681,6,0.14133089133089138,DARIA-TOPSIS/AVG TOPSIS
13682,6,0.16832373975231119,DARIA-VIKOR/AVG VIKOR
13683,6,0.9478894121751265,AVG TOPSIS/AVG VIKOR
13684,8,0.8942307692307693,DARIA-TOPSIS/DARIA-VIKOR
13685,8,0.22004186289900574,DARIA-TOPSIS/AVG TOPSIS
13686,8,0.2790859933717077,DARIA-VIKOR/AVG VIKOR
13687,8,0.9384702598988314,AVG TOPSIS/AVG VIKOR
13688,10,0.761795743938601,DARIA-TOPSIS/DARIA-VIKOR
13689,10,0.3324393860108146,DARIA-TOPSIS/AVG TOPSIS
13690,10,0.349707831850689,DARIA-VIKOR/AVG VIKOR
13691,10,0.9177132391418106,AVG TOPSIS/AVG VIKOR
13692,16,0.8468297575440433,DARIA-TOPSIS/DARIA-VIKOR
13693,16,0.060788417931275096,DARIA-TOPSIS/AVG TOPSIS
13694,16,0.026883830455258995,DARIA-VIKOR/AVG VIKOR
13695,16,0.7467948717948718,AVG TOPSIS/AVG VIKOR
13696,24,0.7006584685156114,DARIA-TOPSIS/DARIA-VIKOR
13697,24,-0.06253270538984834,DARIA-TOPSIS/AVG TOPSIS
13698,24,0.31325222396650965,DARIA-VIKOR/AVG VIKOR
13699,24,0.9158817373103088,AVG TOPSIS/AVG VIKOR
13700,32,0.570163963021106,DARIA-TOPSIS/DARIA-VIKOR
13701,32,0.24984737484737485,DARIA-TOPSIS/AVG TOPSIS
13702,32,-0.0661084946799233,DARIA-VIKOR/AVG VIKOR
13703,32,0.7675518925518925,AVG TOPSIS/AVG VIKOR
13704,6,0.9481292517006803,DARIA-TOPSIS/DARIA-VIKOR
13705,6,0.4930010465724751,DARIA-TOPSIS/AVG TOPSIS
13706,6,0.30001744287458576,DARIA-VIKOR/AVG VIKOR
13707,6,0.9715681144252573,AVG TOPSIS/AVG VIKOR
13708,8,0.8232600732600732,DARIA-TOPSIS/DARIA-VIKOR
13709,8,-0.0006105006105006083,DARIA-TOPSIS/AVG TOPSIS
13710,8,-0.015175300889586518,DARIA-VIKOR/AVG VIKOR
13711,8,0.9740101168672597,AVG TOPSIS/AVG VIKOR
13712,10,0.6872274550845979,DARIA-TOPSIS/DARIA-VIKOR
13713,10,0.29548229548229543,DARIA-TOPSIS/AVG TOPSIS
13714,10,0.15046659689516828,DARIA-VIKOR/AVG VIKOR
13715,10,0.9280045351473922,AVG TOPSIS/AVG VIKOR
13716,16,0.8176565497994069,DARIA-TOPSIS/DARIA-VIKOR
13717,16,0.13836560265131692,DARIA-TOPSIS/AVG TOPSIS
13718,16,0.17425431711146,DARIA-VIKOR/AVG VIKOR
13719,16,0.911673643816501,AVG TOPSIS/AVG VIKOR
13720,24,0.8316762602476888,DARIA-TOPSIS/DARIA-VIKOR
13721,24,0.21650968079539512,DARIA-TOPSIS/AVG TOPSIS
13722,24,0.376984126984127,DARIA-VIKOR/AVG VIKOR
13723,24,0.8447148090005233,AVG TOPSIS/AVG VIKOR
13724,32,0.8012820512820513,DARIA-TOPSIS/DARIA-VIKOR
13725,32,0.1540859933717077,DARIA-TOPSIS/AVG TOPSIS
13726,32,0.31996773068201645,DARIA-VIKOR/AVG VIKOR
